gene,objective,cycling_constraint
Mthfd2l,0.2515398,1
Olfr1388,0.25148132,1
Vdac3,0.25142455,1
1110046J04Rik,0.25140858,1
Gpx7,0.25117347,1
Dock9,0.25117052,1
D830025C05Rik,0.25108656,1
Slc12a4,0.25101632,1
Rilp,0.25101346,1
B3gat3,0.2509311,1
Rif1,0.25092056,1
Ptpn7,0.25089413,1
Alg5,0.2508196,1
Plekhm1,0.25062776,1
Abcc10,0.25056884,1
Tmem218,0.25039563,1
Sp6,0.25038964,1
Asna1,0.25035658,1
Prg4,0.25032744,1
Col17a1,0.25028148,1
Gm26558,0.2502283,1
Gm46620,0.2502116,1
Mtr,0.25017545,1
Znrf1,0.2501415,1
Hmgb2,0.25010365,1
Ankrd26,0.2500871,1
D2hgdh,0.25008243,1
Dao,0.24999353,1
Adora3,0.24988514,1
Tmem238,0.24988297,1
Senp6,0.24974677,1
Nrg2,0.24971682,1
Gm16034,0.2497115,1
Mylip,0.24970292,1
Ppm1k,0.24965328,1
Arhgef6,0.24960268,1
Gm15860,0.24955073,1
Rfc5,0.24954043,1
Higd1a,0.24943845,1
Heca,0.24941525,1
Psma3,0.24941276,1
Mylpf,0.24939138,1
Slc16a1,0.24927977,1
Trmt10c,0.2492503,1
Gm4724,0.24912483,1
Samd4,0.24907088,1
Drc3,0.24903753,1
Rtn4rl1,0.24902189,1
Trib2,0.24900103,1
Tmem121b,0.2489797,1
Tfam,0.24896882,1
Tmem158,0.24895586,1
Wdr81,0.24891114,1
Ybey,0.2488654,1
Kif13a,0.24883506,1
Syngr4,0.24879885,1
Atrip,0.24874055,1
Cdipt,0.2486044,1
Vps37d,0.248585,1
Mefv,0.2485545,1
Tagln3,0.24853289,1
Hmbox1,0.24851294,1
Gm8066,0.24848142,1
Bax,0.24842621,1
Map1b,0.24842478,1
Tgs1,0.24837703,1
Spry1,0.24833007,1
Hexa,0.24830338,1
Ms4a4b,0.24829918,1
Rassf5,0.24828264,1
Ercc2,0.24824262,1
Sirt7,0.24822399,1
Slmap,0.24818176,1
Taf1d,0.24817762,1
Man1a,0.2481389,1
Elp6,0.24801986,1
Ppp1r35,0.24801582,1
Zfp112,0.24782094,1
Gm43585,0.24759528,1
Sco1,0.24749252,1
Shisa4,0.24746823,1
Mark4,0.24738228,1
Ccdc151,0.24736072,1
Zfyve21,0.24729824,1
Tmx1,0.24724871,1
Gm5914,0.24722318,1
Rbms1,0.24718429,1
Wdr91,0.2471431,1
Polr2k,0.24714306,1
Eif4g3,0.24714245,1
Gm17300,0.24712397,1
Kdm5b,0.24709481,1
Zfp131,0.24707738,1
Rtel1,0.2470162,1
Clip1,0.24700534,1
Ubr3,0.24695393,1
Eid2b,0.24693272,1
Ppm1l,0.24689032,1
Slc37a1,0.24683154,1
Ide,0.24682634,1
9930022D16Rik,0.24671715,1
Cmtr2,0.24668178,1
Melk,0.24662432,1
Tmem147os,0.24659988,1
Bicra,0.24657746,1
Fxn,0.24656758,1
Cbx2,0.24653958,1
Tmem246,0.24651965,1
Ints4,0.24642687,1
Tfrc,0.24640416,1
Pcdhgb6,0.24630955,1
Gsk3b,0.24624678,1
Gspt2,0.24612026,1
Dxo,0.24608037,1
Api5,0.24608022,1
Crebl2,0.24597514,1
Ece2,0.24587375,1
Mcc,0.24581549,1
Ccser1,0.24580516,1
Sesn2,0.24578762,1
Nid2,0.24578664,1
Gm47705,0.24573612,1
Pdxp,0.24570765,1
Dexi,0.24569423,1
Fnbp1l,0.2456729,1
Cdk10,0.2455971,1
Klf16,0.2455794,1
9630013D21Rik,0.24556851,1
Rab30,0.24548154,1
BC147527,0.24548043,1
Pls3,0.2454656,1
Ttpal,0.24542074,1
Cblb,0.24537939,1
Arf5,0.24526796,1
Gm11529,0.24526742,1
Mark3,0.24518545,1
Nr4a3,0.24517566,1
Gm1123,0.24514708,1
Kif15,0.24513361,1
Xcr1,0.2450406,1
Fastk,0.24496147,1
Zfp972,0.24495517,1
Vps39,0.24480096,1
Kcp,0.24479513,1
Lig3,0.2447846,1
Plpbp,0.24477977,1
Spta1,0.24477872,1
Dot1l,0.24476008,1
Psap,0.24472968,1
Scrn2,0.24472602,1
Hcst,0.2446923,1
Washc4,0.24460606,1
Trmt2a,0.24460068,1
Cfap20,0.24457179,1
Cct6b,0.24451126,1
Nudt17,0.24446991,1
Gm26704,0.24443531,1
Rmi1,0.24440691,1
Gm34093,0.24436647,1
Psd,0.24434318,1
Acox1,0.244308,1
Dffa,0.24430457,1
Ptprn,0.24425632,1
Rora,0.2442226,1
Rab39b,0.24414688,1
Krba1,0.2440925,1
Gpr63,0.24394494,1
Hnrnpk,0.24392788,1
Cmah,0.24392419,1
Lmbrd1,0.24391413,1
Galnt2,0.2438862,1
Ankrd17,0.24387774,1
Rab5c,0.24387166,1
Gm8797,0.24383748,1
Gprin3,0.24382919,1
Zc3h8,0.24381223,1
Runx2os2,0.24376541,1
Slc7a6,0.24367237,1
Emc6,0.24366546,1
Chst12,0.24360172,1
Zfp574,0.24358341,1
Tmem150a,0.24358273,1
Il21r,0.24357317,1
Csf2,0.24355987,1
Park7,0.24352348,1
Sass6,0.24341233,1
Polr2h,0.24340458,1
Gcat,0.24340361,1
Cdca3,0.24334717,1
Mrpl24,0.24331449,1
Ets2,0.24328536,1
Pus10,0.24327256,1
Srpr,0.24325377,1
1700018L02Rik,0.24324791,1
Zfp275,0.24323608,1
Brwd1,0.243184,1
Cryzl1,0.2431387,1
Tmem43,0.24312776,1
Ly9,0.2431101,1
Rab40c,0.24306817,1
Mafb,0.24304876,1
1700020L24Rik,0.2429995,1
Utf1,0.24298084,1
Slirp,0.24295735,1
Arhgef16,0.24289025,1
Rbbp4,0.24287942,1
Amdhd2,0.24284571,1
Zscan12,0.24280779,1
Hmgn2,0.24278426,1
Calhm6,0.24277607,1
Atg7,0.24272723,1
Hilpda,0.2426507,1
Ankrd16,0.24262676,1
Pram1,0.24259815,1
Ppfia4,0.24252623,1
Limk1,0.24250007,1
Mcm4,0.24249609,1
Gm42595,0.24239329,1
Anxa7,0.24221262,1
Gm26797,0.24206585,1
Eed,0.24206227,1
Tmbim6,0.24204959,1
Cpt2,0.24196284,1
Hspa4,0.24196135,1
Hist1h2bh,0.24193889,1
Rftn1,0.24190928,1
Cbr3,0.24184324,1
Rpl37a,0.24182898,1
H2-Eb1,0.24174272,1
Gm16998,0.24170962,1
Gm26660,0.24167545,1
Topbp1,0.24166298,1
Gpr137c,0.2416429,1
Bud23,0.24163274,1
Nt5c3,0.2415956,1
Nrm,0.24158116,1
Itm2b,0.2415377,1
Ggh,0.2414283,1
Gm43768,0.24141946,1
Mrpl51,0.24137491,1
Hey1,0.24134186,1
Amz1,0.24133116,1
Ly96,0.24125579,1
C230066G23Rik,0.24123384,1
Rhobtb2,0.24108216,1
Ascl4,0.24100211,1
Fam151b,0.24099112,1
Hist1h2bk,0.24098793,1
Polr2c,0.24094324,1
Oser1,0.24087925,1
Klf10,0.24081197,1
Lamtor1,0.24079363,1
Gm49180,0.24077998,1
Gm9939,0.24069655,1
Ppp1r16a,0.2406934,1
Dlk2,0.24066937,1
Psmb1,0.24066183,1
Cdc42,0.24066134,1
Nelfe,0.24065262,1
Frs2,0.24063134,1
Gm45155,0.24058539,1
Reep3,0.24058408,1
Smc3,0.24056375,1
Dpagt1,0.24055216,1
Sap18,0.2405463,1
Rwdd2a,0.2405134,1
Gm15133,0.2404891,1
Emc3,0.24048117,1
Tmco1,0.2404798,1
Mrpl22,0.24044698,1
Ptgs1,0.24044415,1
Cdr2,0.24041158,1
Sprtn,0.24041003,1
Gm40841,0.24037036,1
Nrd1,0.24036199,1
Tmpo,0.24031083,1
Echs1,0.24030913,1
Zfp868,0.24028112,1
Iqgap3,0.2400745,1
Rsrc2,0.24004935,1
Anapc13,0.23999695,1
Chmp3,0.23997104,1
Mrpl17,0.23992433,1
Mak16,0.23992383,1
Adam22,0.23991783,1
Kbtbd2,0.23988816,1
Dnase1l3,0.2398711,1
Ttll12,0.23976353,1
Tnfrsf13c,0.239711,1
Pgm2,0.23971042,1
Tnni1,0.23970209,1
Ing1,0.23960236,1
Atg14,0.23956195,1
Twist1,0.23947158,1
Emb,0.23941304,1
Gm26760,0.23931716,1
Dnaaf5,0.23926508,1
Dph3,0.23914619,1
Map1s,0.23908058,1
Clasrp,0.23906276,1
Gm29642,0.23903878,1
Hyls1,0.23898768,1
Kank2,0.23897548,1
Ifitm7,0.23896468,1
Psma8,0.2389526,1
Zscan21,0.23893866,1
Mrpl16,0.23893157,1
Ankrd52,0.23891881,1
Ezh2,0.23889163,1
Fam78b,0.23883514,1
Fbxo10,0.23875844,1
Slc39a1,0.23875828,1
Atcay,0.23875777,1
Spop,0.23871985,1
A930006L05Rik,0.23871455,1
Slc17a9,0.23861693,1
Vps41,0.23859507,1
Gm15941,0.2383501,1
Rbpms,0.23833342,1
Vps25,0.23827012,1
Fmc1,0.2382569,1
Vav3,0.2382423,1
Jmjd6,0.23822686,1
Trav7-4,0.23818028,1
Alyref,0.238125,1
Fscn1,0.23811783,1
Gm11696,0.23811275,1
Acsl5,0.2380799,1
Zfp74,0.2380196,1
Ptpmt1,0.23799185,1
Eif3k,0.23797832,1
Pglyrp1,0.23797125,1
Med17,0.23783752,1
Slc35e4,0.2377256,1
Traip,0.23766261,1
Cars2,0.23763877,1
Mad2l1,0.23757939,1
Mettl25,0.23753934,1
Atf4,0.23752497,1
Gm3336,0.2375112,1
2410131K14Rik,0.23746589,1
Osbpl6,0.23735574,1
Gm12166,0.23733881,1
Mif,0.23731764,1
Tlr2,0.23727968,1
Nlrc3,0.23723008,1
Zfp664,0.2372168,1
Tnfsf10,0.23713653,1
3300002I08Rik,0.23711929,1
Tbc1d8b,0.23709443,1
Gfi1,0.23708504,1
Zbtb3,0.23703845,1
Rsph10b,0.23696035,1
Atxn7l1,0.23690178,1
Cops6,0.23688647,1
Timm8a1,0.23671949,1
Zfp945,0.23665175,1
Pex11b,0.23664634,1
Hist1h1c,0.23660742,1
Cyb561,0.23658969,1
Pigw,0.23657,1
9930021J03Rik,0.23656489,1
Tmem41b,0.23653221,1
Pold1,0.23640624,1
Agrp,0.23638898,1
Ehmt1,0.2363785,1
Ifi27,0.23634087,1
Pigm,0.2363218,1
Chmp4c,0.23629907,1
Gm16104,0.23628516,1
Proser1,0.2362646,1
Gm4876,0.23617694,1
Gm8369,0.23617253,1
Gm49336,0.23614421,1
Mmadhc,0.23612908,1
Tusc1,0.23608088,1
Myo1d,0.23607516,1
Cdkn2aipnl,0.23605764,1
BC025920,0.23601882,1
Rps24,0.23598641,1
Thap7,0.23598504,1
Cspp1,0.23595724,1
Tex9,0.23592262,1
Tigd5,0.23592035,1
F8a,0.23589262,1
Hk3,0.235865,1
Cd59b,0.23586413,1
Fkbp8,0.23582903,1
Armcx4,0.23574689,1
Arl1,0.23563333,1
Ptrh2,0.23559949,1
Cd47,0.23555647,1
Limk2,0.23553586,1
Cwc15,0.23549041,1
Cracr2a,0.23537606,1
Tsg101,0.23534667,1
9130016M20Rik,0.23530985,1
Gm17066,0.23529774,1
Mrpl20,0.23524576,1
Dhrs7b,0.23522851,1
Zdhhc24,0.23522137,1
Lrrc75a,0.23519357,1
Kif27,0.2351808,1
Gm35339,0.23517,1
Maea,0.23516154,1
Six5,0.235131,1
Oga,0.23505384,1
Nudc,0.23502475,1
Brpf3,0.23501067,1
Scn4b,0.23490036,1
Gm45464,0.23486894,1
Fam83g,0.23482957,1
Hsbp1l1,0.23481825,1
Dnajc11,0.23475069,1
Nxt1,0.23474494,1
Vpreb3,0.23471452,1
Ypel4,0.23469658,1
1700021A07Rik,0.23463745,1
Trhr,0.23457891,1
Sec14l1,0.23457272,1
Pik3r4,0.23451845,1
2600006K01Rik,0.23451465,1
Snx8,0.23450463,1
Mxra8,0.23450069,1
Cep85,0.23445082,1
Ccr5,0.23444673,1
Itsn2,0.23438671,1
Zfp746,0.2343675,1
1810037I17Rik,0.23430976,1
Atg2a,0.23430538,1
1700056E22Rik,0.23418924,1
Vipr1,0.23418054,1
Stk39,0.23410597,1
Eri3,0.23409155,1
Clasp2,0.23408918,1
Gm43650,0.23408414,1
Bloc1s6,0.23408079,1
Stk11ip,0.2340674,1
Slc2a13,0.23406485,1
2810402E24Rik,0.23404697,1
Top3a,0.23404378,1
Gpn1,0.23402421,1
Hvcn1,0.23397236,1
Gm31356,0.23395503,1
Hdgfl3,0.23387456,1
Khdc4,0.23385388,1
Zfhx2,0.23382229,1
Pecr,0.23381677,1
Gm12743,0.23377179,1
Slc25a29,0.23373358,1
Nab2,0.23371649,1
Oxr1,0.23356448,1
Gda,0.2334989,1
Pnpla2,0.23349741,1
Gm17455,0.2334711,1
Mcam,0.23341185,1
B230398E01Rik,0.2334113,1
Col6a3,0.23327221,1
A630095N17Rik,0.23315202,1
Dock7,0.23309796,1
Dnal4,0.23305795,1
Fam83h,0.23305115,1
Hist2h3c2,0.23300712,1
Chchd4,0.2328089,1
Naprt,0.23274355,1
Upf1,0.23269507,1
Smpd5,0.23268828,1
Klf6,0.23263536,1
Zfp791,0.23260215,1
Ptpn14,0.23255593,1
Rps6ka3,0.23251514,1
Rnh1,0.23248367,1
Atp5d,0.23247474,1
G430095P16Rik,0.23246504,1
Cage1,0.2324556,1
Gm43623,0.23238467,1
Lgals7,0.23237881,1
Farp1,0.23234978,1
Fzr1,0.23225197,1
4833407H14Rik,0.23220696,1
4930594M22Rik,0.23217705,1
2310074N15Rik,0.23210797,1
Zfp623,0.23209295,1
Chordc1,0.23202838,1
Tgtp1,0.23198903,1
Gm15013,0.23186018,1
Il17rd,0.23171657,1
Pln,0.23171271,1
Platr1,0.23170197,1
Gnl1,0.23170091,1
Gm16144,0.23169315,1
Fam98c,0.23169166,1
Gm39556,0.23167087,1
Mcm3ap,0.23166685,1
Ippk,0.23158629,1
Serpinb9b,0.23156053,1
Nup62cl,0.23154534,1
Impad1,0.2315031,1
Ylpm1,0.23150153,1
Mrps16,0.23148799,1
Nudt9,0.2314586,1
Kcnip2,0.23143202,1
Ctsk,0.23136896,1
Gm43254,0.23134938,1
Plxnd1,0.23132862,1
Itih5,0.23125523,1
Rbck1,0.23125403,1
Pdrg1,0.23121329,1
Gm15491,0.23115972,1
Megf9,0.23112865,1
Dolpp1,0.23111703,1
Nhlrc1,0.23111327,1
Ankrd34b,0.23096709,1
Ccdc114,0.23088218,1
Fgfrl1,0.23081113,1
Rpl4,0.2307563,1
Rps7,0.23071156,1
1700026N04Rik,0.2306701,1
Morf4l1,0.23065042,1
Ivd,0.23064433,1
Map4k3,0.2306175,1
Ccdc191,0.23061293,1
Ccdc47,0.23041284,1
Maf1,0.2303949,1
Rxra,0.23037058,1
2310068J16Rik,0.23036769,1
Rragc,0.23029152,1
Zfp960,0.23027766,1
Dipk1a,0.23027375,1
Smarcd1,0.2302668,1
Dazap2,0.23021379,1
Top1mt,0.23020187,1
Gm5111,0.23016283,1
Tcaim,0.23013565,1
Ndufaf5,0.23009168,1
Gm16033,0.23002668,1
Ifit3,0.22984421,1
F3,0.22982539,1
Aplp1,0.22965221,1
Bend4,0.22961482,1
Exoc3,0.22958058,1
A830009L08Rik,0.22955213,1
Dipk2a,0.22946069,1
Zfp968,0.22942325,1
Zfp955a,0.22942145,1
Dnajc30,0.22938938,1
Ofd1,0.22933803,1
D930048N14Rik,0.22929566,1
Oip5,0.22928506,1
Fosl1,0.22927034,1
Ulk1,0.22926185,1
Plscr4,0.22919525,1
Cd46,0.22914043,1
Chtf18,0.2291387,1
Klf4,0.22912847,1
R3hcc1,0.229103,1
Gm14820,0.22909363,1
Mink1,0.2290825,1
Ccdc57,0.22899109,1
Actl6a,0.22897905,1
Gclm,0.22896694,1
Optn,0.22890584,1
Stk32c,0.22889861,1
Ccl22,0.2288623,1
Pkd1l2,0.22884616,1
Proca1,0.22879992,1
Ccdc88a,0.22872505,1
Fam173a,0.22868311,1
Igkc,0.22868289,1
Tmsb10,0.22862625,1
Klhl36,0.22861928,1
Zfp709,0.22848752,1
Gm50240,0.2284872,1
Gja5,0.22847916,1
Insr,0.22842118,1
Nkd2,0.22841795,1
Mtm1,0.22841088,1
Gm26562,0.2283059,1
Sema6b,0.22827719,1
Prmt3,0.22824126,1
Krt17,0.22815748,1
Tesk1,0.22813061,1
Cinp,0.22810376,1
Agrn,0.22808477,1
Tppp,0.22808218,1
Akap1,0.22805293,1
Aamdc,0.22803728,1
Nr4a1,0.2280217,1
Slc27a2,0.22795388,1
Gm10353,0.2279005,1
Uba52,0.22786848,1
Cdadc1,0.22772305,1
Chst15,0.22765432,1
Lgals4,0.22760145,1
Atp23,0.22759894,1
Rpl36,0.22759421,1
Ncr1,0.22756128,1
AI987944,0.2273002,1
Lsr,0.22728649,1
Ppan,0.22725749,1
Gm3892,0.22724365,1
Ptcra,0.2272339,1
Zfp27,0.22716752,1
Itk,0.22716472,1
Dnajc13,0.22715633,1
Igfbp7,0.22710629,1
Gm47806,0.2270529,1
Gm27232,0.22703794,1
Mrps12,0.22694337,1
Wdr77,0.22692578,1
Ogfrl1,0.22690238,1
Ppig,0.22683045,1
Samd8,0.22682753,1
Pex13,0.2267775,1
Rpl32,0.22675782,1
Fmr1,0.22674856,1
Galm,0.22672331,1
Mthfs,0.22669609,1
Ube2c,0.22667852,1
Synj2,0.22667491,1
Chka,0.22661799,1
Bbx,0.22654407,1
Tmc6,0.22654162,1
Ppp1r2,0.22647443,1
Tgoln1,0.22647256,1
Nfia,0.22646214,1
Bend3,0.226418,1
Gm26770,0.22640778,1
Grb7,0.2263861,1
3110001I22Rik,0.22633763,1
Smim3,0.22630607,1
Bsg,0.2262851,1
4930549P19Rik,0.22620843,1
Ndc1,0.22620744,1
Slc25a23,0.22616369,1
Rpp40,0.22614226,1
Nt5dc3,0.22610833,1
Fbxw4,0.22605065,1
Dmrt2,0.22601418,1
Nck1,0.22600642,1
Tmem106b,0.22598329,1
C920021L13Rik,0.22598226,1
Aplf,0.22595789,1
mt-Nd4l,0.22594106,1
Dleu2,0.22593792,1
Gm49701,0.22593313,1
Gm5165,0.22591877,1
Grik5,0.22590633,1
Sumo2,0.22589906,1
Tbc1d13,0.22587894,1
Txnip,0.22584908,1
Brf1,0.22581738,1
Pus3,0.22579278,1
Cln6,0.22577482,1
Dtx2,0.22570449,1
Gm10802,0.22569165,1
Relt,0.22567391,1
Zswim7,0.22565109,1
Gm26771,0.22563769,1
Dstyk,0.22558837,1
Rnf44,0.22558588,1
Gm11361,0.22554432,1
Gm15728,0.2255252,1
Mid1,0.2255224,1
Ap3b1,0.225517,1
Gm50394,0.22546215,1
Rab5a,0.22544587,1
Sema4b,0.22542545,1
Tenm4,0.22542475,1
Mettl3,0.22527996,1
Cse1l,0.2251638,1
Cyp2r1,0.22514185,1
Cradd,0.22510782,1
H2-M3,0.22508363,1
Gm16120,0.22503467,1
Exosc9,0.22495998,1
Ssr3,0.2249272,1
Rab24,0.22491777,1
Phtf1os,0.22491053,1
Gm4070,0.22488254,1
Bcl2l14,0.22483717,1
Ppp1r13b,0.22480364,1
Zfp433,0.22473171,1
Mindy3,0.22462599,1
Adgra3,0.22450192,1
Rab11fip4,0.22444776,1
Tbc1d19,0.224443,1
H2afv,0.2244231,1
Ifi213,0.22437955,1
Rnf130,0.22432052,1
Ubqln1,0.22431695,1
Rad51c,0.2242879,1
Nbeal1,0.22422455,1
Akap10,0.22417508,1
Stard5,0.22414838,1
Kctd18,0.22413892,1
A230083N12Rik,0.22411792,1
Vps28,0.22410269,1
Zfp276,0.22407344,1
Igf2r,0.22406504,1
Gm43597,0.22405826,1
Hunk,0.22401032,1
Maats1,0.22398178,1
Fgd4,0.22394182,1
Gpx1,0.22394018,1
Trdv2-1,0.223899,1
Tmem150c,0.2238287,1
Gm37637,0.22369163,1
Pdzrn4,0.22362974,1
Phlda1,0.2236078,1
BC051019,0.2235632,1
Rem2,0.2234989,1
Cnot1,0.22346286,1
Gins1,0.22340517,1
Ube2j1,0.22336873,1
Abl1,0.22333235,1
Stx2,0.22332737,1
Slc38a6,0.22332188,1
Wnt10b,0.22331774,1
Arl8a,0.22324067,1
Gm10392,0.22320114,1
Abra,0.2231718,1
Mgarp,0.22309856,1
Cdc34,0.22304061,1
Slc4a1ap,0.22303571,1
Gm37612,0.2229878,1
Cs,0.22298461,1
Zfp976,0.2229844,1
1700067K01Rik,0.22296418,1
Zcchc3,0.22296,1
Pde6h,0.22295466,1
Cdc45,0.2229045,1
Mtor,0.22288209,1
Gale,0.22287822,1
Gbe1,0.22284834,1
Gopc,0.22279456,1
Imp4,0.22274716,1
Med7,0.22270434,1
AU020206,0.22265637,1
Spg21,0.22264153,1
Sept7,0.22263612,1
Arrb1,0.2226081,1
Atp5md,0.22255193,1
Tstd3,0.22254466,1
Mtrf1l,0.22252811,1
Lbh,0.22250174,1
Parp1,0.22249171,1
Nr5a2,0.22248946,1
Il12rb2,0.22242767,1
Ppp2ca,0.22230513,1
Stat4,0.22224128,1
Guca1a,0.22220321,1
Mast2,0.22218765,1
Zfp69,0.22218752,1
Senp1,0.22217946,1
Boll,0.22213373,1
Gm13883,0.2221204,1
Plod2,0.22201896,1
Dna2,0.2220039,1
Rbm39,0.22197585,1
Gtf2e1,0.2219743,1
Gm36329,0.22193268,1
Serpina12,0.22187431,1
Ric8b,0.22185136,1
Pwwp2b,0.22184747,1
Gm45051,0.22184666,1
Rtn1,0.22173655,1
Celsr1,0.22170183,1
Insl6,0.22161146,1
1700020D05Rik,0.22159822,1
Ubfd1,0.22159585,1
Isoc1,0.2215571,1
Gm47957,0.22149715,1
Cdc123,0.22147776,1
Rab11fip3,0.22139165,1
Pnpt1,0.22128199,1
Ndufc1,0.22120959,1
A330009N23Rik,0.22118409,1
Pfkp,0.22113743,1
Ripk1,0.22113626,1
Garem1,0.22113398,1
Prickle1,0.22108944,1
Bsn,0.22107211,1
Gm12207,0.22107095,1
Kcnj10,0.22099909,1
Cilp2,0.22099815,1
Fgd2,0.22097023,1
Rasd1,0.22094211,1
Notch2,0.22089867,1
Bhlhb9,0.2208604,1
4930570N18Rik,0.22079828,1
C330011M18Rik,0.220764,1
Mysm1,0.22076292,1
Adap1,0.22076094,1
Eif1,0.22076064,1
Polq,0.22073534,1
Cd101,0.22072312,1
Fbxo28,0.2207185,1
Slc38a10,0.22066203,1
Mmachc,0.2206566,1
Sirt1,0.22065412,1
Nusap1,0.22062577,1
Ccl5,0.22058861,1
Rela,0.22057778,1
Gm15651,0.22055312,1
Spib,0.22051318,1
Sp4,0.22047666,1
9430038I01Rik,0.22047092,1
Gzmf,0.22044624,1
Ggn,0.22042382,1
Megf11,0.22040783,1
Glt28d2,0.22039257,1
Gm15943,0.22037071,1
4833413G10Rik,0.22032668,1
Kxd1,0.22025459,1
Hist1h2bl,0.2201845,1
Lin7a,0.22017972,1
Dock8,0.22017418,1
Rab14,0.22014222,1
1700030J22Rik,0.22000606,1
Mybpc1,0.21986252,1
Angptl4,0.2198021,1
Zfp760,0.21978574,1
4931406C07Rik,0.21976013,1
Timm10,0.21973154,1
Saysd1,0.2197148,1
Gpr25,0.21971202,1
Tex2,0.21971023,1
Baalc,0.21969156,1
Zfp708,0.21968439,1
Ints7,0.21965073,1
Odaph,0.2196495,1
Tnfaip8l2,0.21963347,1
Wdr38,0.21962789,1
Tor1b,0.2195719,1
Noc4l,0.2195576,1
Alyref2,0.21954331,1
Acot7,0.21951261,1
Spin4,0.21948949,1
Gm1043,0.2194878,1
Qpct,0.21941848,1
Serac1,0.21935177,1
Cenph,0.21930277,1
Rab33a,0.21929964,1
Rabgef1,0.21928851,1
Pdxk,0.21928371,1
Bcorl1,0.2192688,1
Snph,0.21926217,1
Gsap,0.21921109,1
Gm11131,0.21919176,1
Twsg1,0.21909662,1
Kmt2d,0.21907327,1
Usp42,0.2190625,1
Coch,0.21905756,1
Lxn,0.2190514,1
Pdia3,0.21904814,1
Ptpn22,0.21902622,1
Clk1,0.21888185,1
F420014N23Rik,0.2188065,1
Zhx1,0.21877532,1
Gatc,0.21876825,1
Sgms1,0.21876155,1
Gm27194,0.21872348,1
Zpr1,0.21871154,1
Paqr4,0.21869338,1
Endou,0.21861589,1
Fbl,0.21859492,1
Tep1,0.21858658,1
1700097N02Rik,0.21857694,1
Dusp23,0.21855381,1
Prkag2,0.21854195,1
Zfp105,0.21849704,1
Pxn,0.21849148,1
Naxd,0.21844004,1
Odf2l,0.2184356,1
Neb,0.21835825,1
Fubp1,0.21831414,1
Psmg1,0.2183133,1
Gm43773,0.21829295,1
8030462N17Rik,0.2182677,1
Insc,0.21826251,1
Gm20275,0.21819669,1
Setd1b,0.21819137,1
Cep131,0.21816,1
Gpr83,0.2181592,1
Nipa2,0.21812347,1
Zswim8,0.21803862,1
Ell,0.21801785,1
Vps11,0.21801011,1
Elp2,0.21800815,1
Cmpk1,0.2179942,1
Eml5,0.21790865,1
Camk2b,0.21790446,1
Ggta1,0.2178975,1
Rpa2,0.21788944,1
Rnf34,0.21787828,1
Kpna2,0.21782443,1
Smim20,0.21781859,1
Slc25a30,0.21781372,1
Tas1r1,0.21777946,1
Pole4,0.21777368,1
Gm11201,0.21776623,1
Rangap1,0.21775655,1
Rtf1,0.21774752,1
Cldn7,0.21774514,1
Fam43a,0.21767104,1
Troap,0.21762317,1
Cmc1,0.2176203,1
Gm29994,0.21752916,1
Harbi1,0.2175234,1
Itga2b,0.2174778,1
Fez2,0.21745318,1
A930028N01Rik,0.21744116,1
Zfp7,0.21740757,1
Lcp2,0.21734819,1
Cggbp1,0.21720415,1
Abcf3,0.21713737,1
Gm48855,0.21707964,1
Efhd2,0.2170716,1
Gm44175,0.21705209,1
Dpysl4,0.21704033,1
Fkbp5,0.21701156,1
Cltb,0.21699834,1
5430427O19Rik,0.21698093,1
Micos10,0.21696568,1
Apcdd1,0.21695356,1
Wnt16,0.21693018,1
Pter,0.21690735,1
Gm45774,0.21690431,1
Alcam,0.21681093,1
Fgfr1op2,0.21681082,1
Gm21860,0.21680918,1
Wdr20,0.21674076,1
Rarg,0.21673518,1
Rpl18,0.21672949,1
Mecp2,0.2166444,1
Vdr,0.21658169,1
Rpl7a,0.21655458,1
Nup37,0.21650597,1
Csf1,0.21640663,1
Ptafr,0.21638528,1
Slc18a2,0.21638152,1
Stab1,0.21623187,1
Marf1,0.2162132,1
Chl1,0.21618092,1
Hscb,0.21617612,1
Tspear,0.21616362,1
Mknk1,0.21612865,1
Gm3512,0.21610184,1
Gm19967,0.21607092,1
Ccdc163,0.21606821,1
Rab9,0.21604773,1
2310039H08Rik,0.21602885,1
Pef1,0.21600895,1
Grb14,0.21600455,1
Asb1,0.21599889,1
Lgr5,0.21597616,1
Ifitm3,0.2159139,1
Dpp8,0.21590573,1
Abcb4,0.21588421,1
Gm43661,0.21574035,1
Psmd4,0.21572852,1
Cox14,0.21572465,1
Kpna1,0.21562164,1
Pdzd4,0.21560466,1
Gsr,0.21557906,1
Gm10778,0.21556419,1
Zfp607b,0.21552761,1
4933427D14Rik,0.21551785,1
Mcemp1,0.21550491,1
Cop1,0.21548913,1
Sdhaf4,0.21547168,1
Cnn3,0.21546757,1
Trim11,0.21544988,1
Trbc1,0.21544342,1
Endov,0.21542372,1
Yipf3,0.21536668,1
Psma1,0.21536647,1
2210408I21Rik,0.21536045,1
Tmem121,0.21527767,1
Rmc1,0.21526277,1
Rbm33,0.21524629,1
Tmem263,0.21524249,1
Znhit6,0.21521886,1
Utp15,0.21517682,1
Uhrf2,0.21517575,1
Slc35d1,0.21513715,1
Ntrk1,0.21512327,1
Psmg2,0.21504796,1
Clp1,0.2150447,1
Ubxn1,0.21503213,1
Rad50,0.21499139,1
Treml2,0.2149661,1
Slc26a2,0.21494128,1
